date,os,country,spend,impressions,clicks,installs
2020-06-02,ios,GP,0.18,51,1,0
2020-06-02,ios,GR,1.82,1077,15,7
2020-06-02,ios,GT,0.01,26,1,1
2020-06-02,ios,GU,0.37,119,0,0
2020-06-02,ios,GY,0.01,2,0,0
2020-06-02,ios,HK,9.49,1031,17,4
2020-06-02,ios,HN,0.13,57,0,0
2020-06-02,ios,HR,1.13,696,7,2
2020-06-02,ios,HT,0.01,3,0,0
2020-06-02,ios,HU,12.73,3405,41,16
2020-06-02,ios,ID,6.72,4015,44,10
2020-06-02,ios,IE,3.86,673,11,3
2020-06-02,ios,IL,12.78,2448,36,7
2020-06-02,ios,IM,0.11,10,0,0
2020-06-02,ios,IN,5.89,2257,31,16
2020-06-02,ios,IQ,97.99,88259,2931,997
2020-06-02,ios,IS,0.18,32,0,0
2020-06-02,ios,IT,24.18,6309,86,19
2020-06-02,ios,JE,0.06,5,0,0
2020-06-02,ios,JO,0.22,62,2,1
2020-06-02,ios,JP,34.42,3894,51,10
2020-06-02,ios,KE,0.01,5,0,0
2020-06-02,ios,KH,0.03,31,0,0
2020-06-02,ios,KR,16.17,1948,46,5
2020-06-02,ios,KW,49.31,7261,88,15
2020-06-02,ios,KY,0.03,3,0,0
2020-06-02,ios,KZ,2.41,1113,16,5
2020-06-02,ios,LB,0.12,55,1,0
2020-06-02,ios,LI,0.02,3,0,0
2020-06-02,ios,LK,0.05,48,0,0
2020-06-02,ios,LT,0.01,16,0,0
2020-06-02,ios,LU,0.1,23,0,0
2020-06-02,ios,LV,0.03,12,0,0
2020-06-02,ios,LY,0.05,70,0,0
2020-06-02,ios,MA,0.23,59,1,0
2020-06-02,ios,MC,0.01,5,0,0
2020-06-02,ios,MD,0.5,284,3,1
2020-06-02,ios,MG,0.04,9,0,0
2020-06-02,ios,MK,0.03,5,0,0
2020-06-02,ios,ML,0.07,28,0,0
2020-06-02,ios,MM,0.19,92,2,0
2020-06-02,ios,MN,0.03,22,0,0
2020-06-02,ios,MO,0.01,2,0,0
2020-06-02,ios,MQ,0.03,12,0,0
2020-06-02,ios,MR,0.01,2,0,0
2020-06-02,ios,MU,0.02,15,0,0
2020-06-02,ios,MV,0.04,28,0,0
2020-06-02,ios,MX,22.96,13463,143,27
2020-06-02,ios,MY,81.52,24589,290,54
2020-06-02,ios,MZ,0.01,5,0,0
2020-06-02,ios,NA,0.01,12,0,0
2020-06-02,ios,NC,0.03,8,0,0
2020-06-02,ios,NE,0.02,4,0,0
2020-06-02,ios,NG,0.21,53,2,0
2020-06-02,ios,NI,0.01,21,0,0
2020-06-02,ios,NL,23.51,3621,59,15
2020-06-02,ios,NO,36.92,2697,27,6
2020-06-02,ios,NP,0.01,10,0,0
2020-06-02,ios,NZ,6.15,959,12,4
2020-06-02,ios,OM,0.42,106,3,1
2020-06-02,ios,PA,0.08,37,0,0
2020-06-02,ios,PE,1.13,584,4,0
2020-06-02,ios,PF,0.01,11,0,0
2020-06-02,ios,PH,48.73,24978,326,79
2020-06-02,ios,PK,0.27,115,1,1
2020-06-02,ios,PL,41.74,10099,93,17
2020-06-02,ios,PR,0.76,259,4,1
2020-06-02,ios,PS,0.13,56,0,1
2020-06-02,ios,PT,5.06,1754,25,5
2020-06-02,ios,PY,0.03,25,1,0
2020-06-02,ios,QA,1.12,149,2,1
2020-06-02,ios,RE,0.08,38,0,0
2020-06-02,ios,RO,47.96,14199,217,50
2020-06-02,ios,RS,0.03,6,0,0
2020-06-02,ios,RU,157.14,48218,817,209
2020-06-02,ios,SA,120.1,18715,288,104
2020-06-02,ios,SE,22.45,2239,44,10
2020-06-02,ios,SG,2.19,386,2,0
2020-06-02,ios,SI,0.2,17,0,0
2020-06-02,ios,SK,35.68,9400,150,31
2020-06-02,ios,SM,0.04,4,0,0
2020-06-02,ios,SN,0.04,17,0,0
2020-06-02,ios,SR,0.01,4,0,0
2020-06-02,ios,SV,0.06,43,1,0
2020-06-02,ios,TC,0.02,2,0,0
2020-06-02,ios,TH,8.0,3145,41,11
2020-06-02,ios,TJ,0.02,3,1,0
2020-06-02,ios,TN,0.01,12,1,0
2020-06-02,ios,TR,44.88,42416,478,100
2020-06-02,ios,TT,0.03,6,0,0
2020-06-02,ios,TW,34.09,4239,66,9
2020-06-02,ios,TZ,0.14,64,0,0
2020-06-02,ios,UA,20.46,7711,158,39
2020-06-02,ios,UK,155.21,24651,267,69
2020-06-02,ios,US,1654.47,203014,1697,428
2020-06-02,ios,UY,0.01,21,0,0
2020-06-02,ios,UZ,0.01,3,0,0
2020-06-02,ios,VC,0.01,2,0,0
2020-06-02,ios,VE,0.08,77,0,0
2020-06-02,ios,VI,0.12,43,0,0
2020-06-02,ios,VN,2.78,1096,29,6
2020-06-02,ios,XK,0.04,27,0,0
2020-06-02,ios,ZA,20.07,7232,56,15
2020-06-03,android,AD,0.12,54,2,1
2020-06-03,android,AE,6.86,1581,33,12
2020-06-03,android,AF,0.41,305,6,1
2020-06-03,android,AG,0.08,53,0,0
2020-06-03,android,AL,0.24,127,6,1
2020-06-03,android,AM,0.65,591,19,9
2020-06-03,android,AO,0.05,48,1,0
2020-06-03,android,AR,17.66,18660,347,165
2020-06-03,android,AS,0.22,26,1,1
2020-06-03,android,AT,16.1,2536,30,10
2020-06-03,android,AU,23.28,2681,35,13
2020-06-03,android,AW,0.08,63,0,0
2020-06-03,android,AZ,1.47,1088,37,8
2020-06-03,android,BA,5.58,4024,52,19
2020-06-03,android,BB,0.1,121,0,0
2020-06-03,android,BD,1.09,1137,40,9
2020-06-03,android,BE,15.47,3389,51,15
2020-06-03,android,BF,0.07,44,0,0
2020-06-03,android,BG,8.62,4747,102,28
2020-06-03,android,BH,1.51,346,5,2
2020-06-03,android,BI,0.05,11,0,0
2020-06-03,android,BM,0.06,16,1,0
2020-06-03,android,BN,0.54,343,8,1
2020-06-03,android,BO,2.1,1922,57,8
2020-06-03,android,BR,148.46,101190,1464,606
2020-06-03,android,BS,0.57,198,3,0
2020-06-03,android,BT,0.01,33,0,0
2020-06-03,android,BW,0.09,69,1,0
2020-06-03,android,BY,8.21,3803,120,47
2020-06-03,android,BZ,0.03,68,0,0
2020-06-03,android,CA,20.54,3546,28,12
2020-06-03,android,CD,0.15,113,2,0
2020-06-03,android,CF,0.01,8,0,0
2020-06-03,android,CG,0.01,11,0,0
2020-06-03,android,CH,24.24,2734,43,13
2020-06-03,android,CI,0.1,110,3,1
2020-06-03,android,CK,0.03,21,0,0
2020-06-03,android,CL,163.23,88933,994,363
2020-06-03,android,CM,0.01,21,0,0
2020-06-03,android,CN,0.14,132,4,0
2020-06-03,android,CO,30.33,27925,419,140
2020-06-03,android,CR,9.67,6321,102,50
2020-06-03,android,CV,0.12,81,1,0
2020-06-03,android,CW,0.04,32,2,1
2020-06-03,android,CY,1.17,700,12,3
2020-06-03,android,CZ,28.48,6919,105,31
2020-06-03,android,DE,107.53,15213,262,105
2020-06-03,android,DJ,0.17,58,0,1
2020-06-03,android,DK,7.2,784,10,3
2020-06-03,android,DM,0.05,16,2,1
2020-06-03,android,DO,2.55,1294,24,5
2020-06-03,android,DZ,1.37,2667,135,37
2020-06-03,android,EC,26.49,21866,334,106
2020-06-03,android,EE,1.26,206,4,1
2020-06-03,android,EG,14.44,14714,587,150
2020-06-03,android,ES,22.01,9804,159,35
2020-06-03,android,ET,0.05,37,2,1
2020-06-03,android,FI,5.27,579,10,4
2020-06-03,android,FJ,0.22,137,2,0
2020-06-03,android,FM,0.01,6,0,0
2020-06-03,android,FO,0.03,7,0,0
2020-06-03,android,FR,58.2,11864,122,45
2020-06-03,android,GA,0.05,43,1,0
2020-06-03,android,GD,0.04,27,1,0
2020-06-03,android,GE,10.54,7551,255,107
2020-06-03,android,GF,0.5,124,0,0
2020-06-03,android,GG,0.2,18,1,0
2020-06-03,android,GH,0.75,412,5,2
2020-06-03,android,GI,0.01,11,0,0
2020-06-03,android,GL,0.16,65,1,0
2020-06-03,android,GM,0.03,10,1,0
2020-06-03,android,GP,0.58,143,2,0
2020-06-03,android,GR,9.38,3994,55,15
2020-06-03,android,GT,1.98,1465,27,5
2020-06-03,android,GU,0.43,175,1,1
2020-06-03,android,GW,0.01,7,0,0
2020-06-03,android,GY,0.05,60,2,0
2020-06-03,android,HK,1.65,201,1,1
2020-06-03,android,HN,2.05,1995,31,7
2020-06-03,android,HR,12.52,5485,69,24
2020-06-03,android,HT,0.06,34,1,0
2020-06-03,android,HU,30.78,14885,209,61
2020-06-03,android,ID,71.67,49898,905,214
2020-06-03,android,IE,8.72,2023,14,7
2020-06-03,android,IL,21.81,4612,73,17
2020-06-03,android,IM,0.03,16,0,0
2020-06-03,android,IN,82.79,75495,2125,421
2020-06-03,android,IQ,69.89,109491,4290,1797
2020-06-03,android,IS,0.24,38,0,0
2020-06-03,android,IT,45.99,18726,189,51
2020-06-03,android,JE,0.19,34,0,0
2020-06-03,android,JM,0.34,111,0,0
2020-06-03,android,JO,1.6,1186,42,10
2020-06-03,android,JP,6.8,701,14,2
2020-06-03,android,KE,1.3,490,7,0
2020-06-03,android,KG,0.31,452,15,7
2020-06-03,android,KH,0.64,469,10,5
2020-06-03,android,KM,0.02,11,0,0
2020-06-03,android,KN,0.02,13,0,0
2020-06-03,android,KR,15.96,2082,18,8
2020-06-03,android,KW,6.83,1140,28,10
2020-06-03,android,KY,0.32,36,0,0
2020-06-03,android,KZ,10.07,6598,176,70
2020-06-03,android,LA,0.2,297,5,1
2020-06-03,android,LB,1.21,851,32,9
2020-06-03,android,LC,0.03,28,1,0
2020-06-03,android,LI,0.01,4,0,0
2020-06-03,android,LK,1.34,1127,21,1
2020-06-03,android,LR,0.03,10,0,0
2020-06-03,android,LT,7.04,2172,42,17
2020-06-03,android,LU,0.45,71,0,0
2020-06-03,android,LV,3.29,711,16,6
2020-06-03,android,LY,1.33,3312,153,30
2020-06-03,android,MA,2.68,2601,63,15
2020-06-03,android,MC,0.02,3,0,0
2020-06-03,android,MD,2.39,1120,22,7
2020-06-03,android,ME,0.13,167,7,4
2020-06-03,android,MF,0.06,16,0,0
2020-06-03,android,MH,0.04,11,0,0
2020-06-03,android,MK,0.48,338,10,4
2020-06-03,android,ML,0.09,47,0,0
2020-06-03,android,MM,2.9,5711,150,35
2020-06-03,android,MN,0.24,306,8,3
2020-06-03,android,MO,0.02,5,0,0
2020-06-03,android,MP,0.25,69,1,0
2020-06-03,android,MQ,0.44,98,1,0
2020-06-03,android,MS,0.02,5,0,0
2020-06-03,android,MT,0.28,76,1,1
2020-06-03,android,MU,0.82,406,4,0
2020-06-03,android,MV,0.29,319,5,1
2020-06-03,android,MX,58.38,53096,791,220
2020-06-03,android,MY,136.74,57024,843,218
2020-06-03,android,MZ,0.01,43,1,0
2020-06-03,android,NA,0.43,322,2,1
2020-06-03,android,NC,0.4,131,2,1
2020-06-03,android,NE,0.01,17,0,0
2020-06-03,android,NG,0.9,379,9,1
2020-06-03,android,NI,0.58,731,12,4
2020-06-03,android,NL,17.32,2645,47,16
2020-06-03,android,NO,19.35,1717,14,7
2020-06-03,android,NP,0.2,408,4,2
2020-06-03,android,NR,0.01,13,0,0
2020-06-03,android,NZ,7.53,1246,10,4
2020-06-03,android,OM,1.04,365,7,2
2020-06-03,android,PA,3.9,1222,20,6
2020-06-03,android,PE,15.38,8629,102,32
2020-06-03,android,PF,0.05,49,0,0
2020-06-03,android,PG,0.08,43,1,0
2020-06-03,android,PH,47.72,36022,550,186
2020-06-03,android,PK,5.57,5415,200,38
2020-06-03,android,PL,76.31,26031,344,130
2020-06-03,android,PM,0.02,9,0,0
2020-06-03,android,PR,5.78,1940,25,5
2020-06-03,android,PS,1.32,1205,47,8
2020-06-03,android,PT,10.14,5139,74,28
2020-06-03,android,PW,0.02,16,0,0
2020-06-03,android,PY,0.74,491,8,3
2020-06-03,android,QA,5.44,1095,22,7
2020-06-03,android,RE,2.32,880,7,3
2020-06-03,android,RO,74.3,29798,523,187
2020-06-03,android,RS,3.1,1682,38,20
2020-06-03,android,RU,133.06,40050,911,277
2020-06-03,android,RW,0.02,9,1,0
2020-06-03,android,SA,41.47,14963,279,102
2020-06-03,android,SB,0.02,15,0,0
2020-06-03,android,SC,0.07,38,0,0
2020-06-03,android,SE,10.41,1156,24,6
2020-06-03,android,SG,1.98,264,3,2
2020-06-03,android,SI,2.92,846,16,4
2020-06-03,android,SJ,0.04,6,0,0
2020-06-03,android,SK,53.13,15267,251,76
2020-06-03,android,SL,0.03,16,0,0
2020-06-03,android,SM,0.03,8,0,0
2020-06-03,android,SN,0.25,85,4,2
2020-06-03,android,SO,0.03,48,1,0
2020-06-03,android,SR,0.02,62,1,0
2020-06-03,android,SS,0.01,11,0,0
2020-06-03,android,SV,1.61,2031,34,13
2020-06-03,android,SX,0.03,17,0,0
2020-06-03,android,SZ,0.03,30,0,0
2020-06-03,android,TC,0.05,15,0,0
2020-06-03,android,TD,0.04,22,0,0
2020-06-03,android,TG,0.04,22,0,0
2020-06-03,android,TH,42.39,24871,310,106
2020-06-03,android,TJ,0.09,144,3,2
2020-06-03,android,TL,0.02,14,0,0
2020-06-03,android,TN,0.5,717,30,13
2020-06-03,android,TO,0.02,20,0,0
2020-06-03,android,TR,79.84,64786,894,181
2020-06-03,android,TT,0.43,219,8,2
2020-06-03,android,TW,3.25,600,9,2
2020-06-03,android,TZ,0.2,141,1,0
2020-06-03,android,UA,42.01,19830,409,132
2020-06-03,android,UG,0.04,50,1,0
2020-06-03,android,UK,90.38,15496,169,61
2020-06-03,android,US,706.67,90789,999,381
2020-06-03,android,UY,2.1,1950,32,8
2020-06-03,android,UZ,0.44,456,18,2
2020-06-03,android,VC,0.01,33,1,0
2020-06-03,android,VE,0.28,822,18,7
2020-06-03,android,VG,0.09,23,0,0
2020-06-03,android,VI,0.24,69,0,0
2020-06-03,android,VN,9.72,4473,89,39
2020-06-03,android,VU,0.01,4,0,0
2020-06-03,android,WS,0.01,9,0,0
2020-06-03,android,XK,0.26,180,4,0
2020-06-03,android,YE,0.04,77,1,1
2020-06-03,android,YT,0.07,47,0,0
2020-06-03,android,ZA,61.65,29592,362,129
2020-06-03,android,ZM,0.24,62,2,0
2020-06-03,android,ZW,0.06,27,0,0
2020-06-03,ios,AE,18.27,2427,56,22
2020-06-03,ios,AF,0.14,74,0,0
2020-06-03,ios,AG,0.01,4,0,0
2020-06-03,ios,AL,0.02,9,0,0
2020-06-03,ios,AM,0.07,32,0,0
2020-06-03,ios,AO,0.03,13,0,0
2020-06-03,ios,AR,4.51,3879,71,23
2020-06-03,ios,AS,0.01,5,1,1
2020-06-03,ios,AT,8.2,1431,12,4
2020-06-03,ios,AU,30.31,3837,36,9
2020-06-03,ios,AW,0.02,6,0,0
2020-06-03,ios,AZ,0.11,20,0,0
2020-06-03,ios,BA,0.05,22,0,0
2020-06-03,ios,BB,0.01,8,0,0
2020-06-03,ios,BD,0.03,15,2,1
2020-06-03,ios,BE,9.64,1903,24,10
2020-06-03,ios,BF,0.01,3,0,0
2020-06-03,ios,BG,0.04,21,0,0
2020-06-03,ios,BH,1.45,127,1,1
2020-06-03,ios,BM,0.34,51,1,0
2020-06-03,ios,BN,0.62,86,0,0
2020-06-03,ios,BO,0.04,10,0,0
2020-06-03,ios,BR,41.88,25040,346,96
2020-06-03,ios,BS,0.09,31,0,2
2020-06-03,ios,BT,0.01,3,0,0
2020-06-03,ios,BY,1.75,765,45,10
2020-06-03,ios,CA,39.41,5175,69,11
2020-06-03,ios,CD,0.03,15,1,1
2020-06-03,ios,CG,0.01,3,0,0
2020-06-03,ios,CH,22.69,2449,30,9
2020-06-03,ios,CI,0.04,9,0,0
2020-06-03,ios,CL,64.28,22128,226,54
2020-06-03,ios,CN,0.01,8,1,0
2020-06-03,ios,CO,4.0,2788,43,7
2020-06-03,ios,CR,0.02,22,1,0
2020-06-03,ios,CY,0.11,58,0,0
2020-06-03,ios,CZ,11.38,3494,48,9
2020-06-03,ios,DE,81.86,10057,180,59
2020-06-03,ios,DJ,0.02,12,0,0
2020-06-03,ios,DK,12.67,1345,31,5
2020-06-03,ios,DO,0.13,41,1,0
2020-06-03,ios,DZ,0.15,64,2,1
2020-06-03,ios,EC,21.6,12931,160,22
2020-06-03,ios,EE,0.01,3,0,0
2020-06-03,ios,EG,0.5,211,4,0
2020-06-03,ios,ES,13.39,3479,71,23
2020-06-03,ios,ET,0.01,2,0,0
2020-06-03,ios,FI,2.89,230,6,1
2020-06-03,ios,FJ,0.01,4,0,0
2020-06-03,ios,FO,0.04,7,0,0
2020-06-03,ios,FR,18.23,3344,47,12
2020-06-03,ios,GA,0.02,7,0,0
2020-06-03,ios,GD,0.02,2,0,0
2020-06-03,ios,GE,5.04,2502,85,32
2020-06-03,ios,GF,0.16,29,0,0
2020-06-03,ios,GG,0.68,44,0,0
2020-06-03,ios,GH,0.04,17,0,0
2020-06-03,ios,GI,0.02,5,0,0
2020-06-03,ios,GL,0.06,14,0,0
2020-06-03,ios,GP,0.17,42,0,0
2020-06-03,ios,GR,2.33,1158,13,2
2020-06-03,ios,GT,0.03,15,0,0
2020-06-03,ios,GU,0.38,143,0,0
2020-06-03,ios,HK,4.79,615,10,1
2020-06-03,ios,HN,0.39,314,2,0
2020-06-03,ios,HR,1.15,554,8,3
2020-06-03,ios,HT,0.01,2,0,0
2020-06-03,ios,HU,6.34,2026,36,9
2020-06-03,ios,ID,3.97,2432,35,6
2020-06-03,ios,IE,3.68,625,11,3
2020-06-03,ios,IL,8.49,1840,18,7
2020-06-03,ios,IM,0.03,8,0,0
2020-06-03,ios,IN,7.69,3854,85,13
2020-06-03,ios,IQ,70.61,68539,1747,542
2020-06-03,ios,IS,0.19,28,0,0
2020-06-03,ios,IT,16.4,4565,58,11
2020-06-03,ios,JE,0.08,11,1,1
2020-06-03,ios,JO,0.19,67,2,0
2020-06-03,ios,JP,22.83,3097,52,13
2020-06-03,ios,KE,0.05,20,0,0
2020-06-03,ios,KG,0.01,5,0,0
2020-06-03,ios,KH,0.07,34,0,0
2020-06-03,ios,KR,6.59,716,14,4
2020-06-03,ios,KW,33.7,5139,99,32
2020-06-03,ios,KZ,1.18,666,11,5
2020-06-03,ios,LA,0.02,6,1,0
2020-06-03,ios,LB,0.49,152,3,0
2020-06-03,ios,LI,0.02,8,0,0
2020-06-03,ios,LK,0.12,46,1,0
2020-06-03,ios,LT,0.07,18,1,0
2020-06-03,ios,LU,0.17,23,1,1
2020-06-03,ios,LV,0.09,14,0,0
2020-06-03,ios,LY,0.03,74,0,0
2020-06-03,ios,MA,0.25,89,2,0
2020-06-03,ios,MC,0.02,4,0,0
2020-06-03,ios,MD,0.38,140,4,2
2020-06-03,ios,ME,0.06,12,1,0
2020-06-03,ios,MG,0.01,5,0,0
2020-06-03,ios,MK,0.02,9,0,0
2020-06-03,ios,ML,0.03,26,0,0
2020-06-03,ios,MM,0.11,113,1,0
2020-06-03,ios,MN,0.03,21,0,1
2020-06-03,ios,MO,0.01,1,0,0
2020-06-03,ios,MP,0.02,3,0,0
2020-06-03,ios,MQ,0.08,16,1,1
2020-06-03,ios,MR,0.01,4,0,0
2020-06-03,ios,MT,0.03,5,0,0
2020-06-03,ios,MU,0.07,15,0,0
2020-06-03,ios,MV,1.08,216,2,0
2020-06-03,ios,MX,25.55,13864,136,40
2020-06-03,ios,MY,37.15,10644,105,22
2020-06-03,ios,MZ,0.03,15,0,0
2020-06-03,ios,NA,0.02,16,1,0
2020-06-03,ios,NC,0.07,15,0,0
2020-06-03,ios,NG,0.4,91,0,0
2020-06-03,ios,NI,0.05,19,0,0
2020-06-03,ios,NL,21.29,3013,69,15
2020-06-03,ios,NO,12.95,1128,18,6
2020-06-03,ios,NP,0.03,14,0,1
2020-06-03,ios,NZ,5.15,811,7,2
2020-06-03,ios,OM,0.59,170,3,1
2020-06-03,ios,PA,4.65,692,12,2
2020-06-03,ios,PE,1.54,911,10,3
2020-06-03,ios,PF,0.05,8,0,0
2020-06-03,ios,PH,23.99,12189,135,37
2020-06-03,ios,PK,0.23,111,0,0
2020-06-03,ios,PL,39.19,8259,80,21
2020-06-03,ios,PM,0.01,3,0,0
2020-06-03,ios,PR,0.88,239,0,1
2020-06-03,ios,PS,0.14,45,0,0
2020-06-03,ios,PT,4.48,1704,27,2
2020-06-03,ios,PY,0.07,39,0,0
2020-06-03,ios,QA,5.79,714,21,6
2020-06-03,ios,RE,0.07,37,1,0
2020-06-03,ios,RO,30.78,9578,130,42
2020-06-03,ios,RS,0.05,9,0,1
2020-06-03,ios,RU,128.69,33453,658,189
2020-06-03,ios,RW,0.01,3,0,0
2020-06-03,ios,SA,93.75,14684,302,112
2020-06-03,ios,SC,0.01,1,0,0
2020-06-03,ios,SE,14.43,1605,32,9
2020-06-03,ios,SG,1.68,286,8,1
2020-06-03,ios,SI,0.14,26,0,0
2020-06-03,ios,SK,21.99,5557,78,17
2020-06-03,ios,SL,0.06,3,0,0
2020-06-03,ios,SM,0.03,6,0,0
2020-06-03,ios,SN,0.06,16,0,0
2020-06-03,ios,SO,0.07,9,0,0
2020-06-03,ios,SV,0.63,154,3,1
2020-06-03,ios,SX,0.01,4,0,0
2020-06-03,ios,SZ,0.02,1,0,0
2020-06-03,ios,TH,4.05,1634,31,5
2020-06-03,ios,TR,36.02,26084,296,60
2020-06-03,ios,TT,0.07,9,0,0
2020-06-03,ios,TW,22.58,2663,37,11
2020-06-03,ios,TZ,0.14,48,0,0
2020-06-03,ios,UA,17.76,7012,158,38
2020-06-03,ios,UG,0.05,6,0,0
2020-06-03,ios,UK,115.41,18798,241,64
2020-06-03,ios,US,1602.07,203882,1969,488
2020-06-03,ios,UY,0.05,13,1,1
2020-06-03,ios,UZ,0.01,4,1,1
2020-06-03,ios,VE,0.1,124,1,0
2020-06-03,ios,VI,0.14,38,1,1
2020-06-03,ios,VN,2.41,837,20,6
2020-06-03,ios,XK,0.03,17,2,0
2020-06-03,ios,YE,0.04,12,0,0
2020-06-03,ios,YT,0.01,1,0,0
2020-06-03,ios,ZA,9.91,2524,22,8
2020-06-03,ios,ZM,0.01,7,0,1
2020-06-03,ios,ZW,0.03,14,0,0
2020-06-04,android,AD,0.04,21,0,1
2020-06-04,android,AE,1.66,474,8,3
2020-06-04,android,AF,0.23,135,8,1
2020-06-04,android,AL,0.1,73,3,2
2020-06-04,android,AM,0.11,132,5,2
2020-06-04,android,AO,0.02,21,0,0
2020-06-04,android,AR,11.9,13686,245,86
2020-06-04,android,AS,0.02,9,0,0
2020-06-04,android,AT,22.74,3169,41,14
2020-06-04,android,AU,15.12,1532,18,3
2020-06-04,android,AW,0.03,19,0,0
2020-06-04,android,AZ,0.24,232,6,0
2020-06-04,android,BA,3.96,2879,32,18
2020-06-04,android,BB,0.04,42,0,0
2020-06-04,android,BD,0.43,558,23,7
2020-06-04,android,BE,13.01,2724,25,13
2020-06-04,android,BF,0.01,16,2,0
2020-06-04,android,BG,3.87,1934,33,10
2020-06-04,android,BH,1.81,301,6,2
2020-06-04,android,BI,0.01,9,0,0
2020-06-04,android,BM,0.01,11,0,1
2020-06-04,android,BN,0.43,172,4,2
2020-06-04,android,BO,0.68,726,20,4
2020-06-04,android,BR,84.25,56484,888,322
2020-06-04,android,BS,0.09,46,0,1
2020-06-04,android,BT,0.01,19,0,0
2020-06-04,android,BW,0.04,21,0,0
2020-06-04,android,BY,2.62,1159,36,14
2020-06-04,android,BZ,0.02,24,0,0
2020-06-04,android,CA,15.31,2478,15,7
2020-06-04,android,CD,0.05,54,1,1
2020-06-04,android,CH,20.1,2451,23,10
2020-06-04,android,CI,0.02,41,1,0
2020-06-04,android,CL,85.83,51988,533,222
2020-06-04,android,CM,0.01,6,0,0
2020-06-04,android,CN,0.07,52,0,0
2020-06-04,android,CO,17.86,16582,233,81
2020-06-04,android,CR,7.72,5197,73,17
2020-06-04,android,CV,0.03,52,0,0
2020-06-04,android,CW,0.06,13,0,0
2020-06-04,android,CY,0.8,413,10,1
2020-06-04,android,CZ,22.55,5266,76,23
2020-06-04,android,DE,80.26,10575,172,80
2020-06-04,android,DJ,0.09,22,0,0
2020-06-04,android,DK,8.38,872,18,9
2020-06-04,android,DM,0.03,11,0,0
2020-06-04,android,DO,2.21,876,14,6
2020-06-04,android,DZ,1.69,2299,105,29
2020-06-04,android,EC,21.8,18314,255,93
2020-06-04,android,EE,0.61,86,4,1
2020-06-04,android,EG,7.53,7316,290,87
2020-06-04,android,ES,24.95,8666,116,55
2020-06-04,android,FI,5.7,631,11,4
2020-06-04,android,FJ,0.13,69,0,0
2020-06-04,android,FK,0.01,2,0,0
2020-06-04,android,FO,0.03,4,0,0
2020-06-04,android,FR,36.29,7300,73,28
2020-06-04,android,GD,0.02,12,0,0
2020-06-04,android,GE,4.53,3333,94,40
2020-06-04,android,GF,0.21,66,3,0
2020-06-04,android,GG,0.02,5,0,0
2020-06-04,android,GH,0.21,160,3,1
2020-06-04,android,GI,0.04,5,0,0
2020-06-04,android,GL,0.03,20,0,0
2020-06-04,android,GM,0.01,3,0,0
2020-06-04,android,GN,0.01,9,1,0
2020-06-04,android,GP,0.58,100,3,1
2020-06-04,android,GR,4.36,1793,31,8
2020-06-04,android,GT,2.32,1232,12,1
2020-06-04,android,GU,0.11,58,0,0
2020-06-04,android,GY,0.03,25,1,1
2020-06-04,android,HK,1.07,131,5,1
2020-06-04,android,HN,1.49,1325,8,3
2020-06-04,android,HR,7.42,3257,26,14
2020-06-04,android,HU,15.44,7572,98,47
2020-06-04,android,ID,40.2,26151,442,108
2020-06-04,android,IE,6.08,1539,16,5
2020-06-04,android,IL,13.29,3002,64,23
2020-06-04,android,IM,0.04,12,1,0
2020-06-04,android,IN,47.17,50148,1764,362
2020-06-04,android,IQ,29.42,36347,1279,677
2020-06-04,android,IS,0.1,28,0,0
2020-06-04,android,IT,42.23,16001,196,70
2020-06-04,android,JE,0.02,11,0,0
2020-06-04,android,JM,0.08,27,0,0
2020-06-04,android,JO,0.99,632,31,9
2020-06-04,android,JP,4.03,521,11,5
2020-06-04,android,KE,1.21,325,3,2
2020-06-04,android,KG,0.06,77,2,0
2020-06-04,android,KH,0.73,409,8,1
2020-06-04,android,KN,0.01,4,0,0
2020-06-04,android,KR,10.86,1464,19,7
2020-06-04,android,KW,3.91,582,20,7
2020-06-04,android,KY,0.06,16,0,0
2020-06-04,android,KZ,6.62,4584,118,28
2020-06-04,android,LA,0.01,149,4,1
2020-06-04,android,LB,1.4,781,24,10
2020-06-04,android,LC,0.02,12,0,0
2020-06-04,android,LK,0.82,643,16,1
2020-06-04,android,LR,0.01,4,0,0
2020-06-04,android,LT,3.81,1180,20,14
2020-06-04,android,LU,0.2,34,0,0
2020-06-04,android,LV,0.84,208,2,1
2020-06-04,android,LY,0.51,1454,64,13
2020-06-04,android,MA,3.74,1987,66,32
2020-06-04,android,MD,0.71,313,5,2
2020-06-04,android,ME,0.11,95,4,0
2020-06-04,android,MF,0.03,11,0,0
2020-06-04,android,MK,0.07,97,1,1
2020-06-04,android,ML,0.01,34,2,1
2020-06-04,android,MM,1.8,3829,113,20
2020-06-04,android,MN,0.09,179,7,3
2020-06-04,android,MP,0.08,69,0,1
2020-06-04,android,MQ,0.1,29,1,0
2020-06-04,android,MT,0.04,23,0,0
2020-06-04,android,MU,1.17,395,4,0
2020-06-04,android,MV,0.08,122,2,0
2020-06-04,android,MW,0.01,10,0,0
2020-06-04,android,MX,36.0,31749,492,160
2020-06-04,android,MY,78.02,32013,431,144
2020-06-04,android,MZ,0.01,18,0,0
2020-06-04,android,NA,0.45,271,0,0
2020-06-04,android,NC,0.37,109,0,0
2020-06-04,android,NE,0.02,8,0,0
2020-06-04,android,NG,0.29,146,3,1
2020-06-04,android,NI,0.15,309,4,0
